SK_ID_CURR,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
109910,,,,,,0.0,,0.0,,0.0,,
110033,-2078.6666666666665,0.0,8812.0,-882.6666666666666,22437.0,1.0,451294.0,0.0,0.0,0.0,-120.0,
110061,-1727.5,0.0,1877.0,-1647.5,13932.0,0.0,2390736.375,0.0,0.0,0.0,-10.0,
110097,-1818.0,0.0,-2255.0,-2378.3333333333335,0.0,0.0,66481.2,125361.0,29196.945,0.0,-8.0,
110101,-1518.2222222222222,0.0,9713.0,-980.1666666666666,44941.5,0.0,596935.5,699525.0,5386.5,0.0,-34.0,
110231,-936.5,0.0,28.0,-925.6666666666666,10800.0,0.0,152725.5,0.0,0.0,0.0,-9.0,
110252,-1218.5,0.0,31078.0,-1156.3333333333333,,0.0,183773.385,705091.5,27000.0,0.0,-5.0,
110275,-2008.7777777777778,593.0,952.0,-1186.7142857142858,0.0,0.0,140900.0,83947.5,0.0,4.5,-141.0,
110278,-2108.0,0.0,-413.0,-1362.0,426028.5,0.0,245207.7,0.0,0.0,0.0,-535.0,0.0
110294,-435.0,0.0,3021.0,-190.0,0.0,0.0,164800.125,414553.5,4812.795,0.0,-5.0,
110365,,,,,,0.0,,0.0,,0.0,,
110414,-1040.2857142857142,0.0,8409.0,-657.75,0.0,2.0,374093.35714285716,98143.875,0.0,0.0,-7.0,1625.0024999999998
110445,-912.1818181818181,0.0,1590.0,-770.9,0.0,0.0,447771.6818181818,630549.0,0.0,0.0,-17.0,101409.75
110464,-931.2,0.0,219.0,-607.0,0.0,0.0,355233.888,287878.5,0.0,0.0,-20.0,
110622,,,,,,0.0,,0.0,,0.0,,
110630,-1146.0,0.0,1226.0,-946.3333333333334,,0.0,226152.81,980396.6399999999,3968.685,0.0,-3.0,
110643,-712.0,0.0,1114.0,,20880.0,0.0,1125000.0,0.0,,0.0,-30.0,
110680,-667.0,0.0,-455.0,-484.0,,0.0,83897.64,0.0,,0.0,-480.0,
110705,-1756.25,0.0,-177.0,-1061.0,13490.865,0.0,84850.8075,0.0,0.0,0.0,-177.0,
110721,-652.3333333333334,0.0,10222.0,-813.0,47178.0,0.0,1453248.0,0.0,,0.0,-28.0,
110729,-1012.8333333333334,0.0,993.0,-926.25,0.0,0.0,163871.5875,448087.5,0.0,0.0,-2.0,
110784,-1234.0,0.0,4659.0,-1567.3333333333333,,0.0,489781.0,545211.0,0.0,0.0,-6.0,
110794,,,,,,0.0,,0.0,,0.0,,
110811,-1227.6470588235295,0.0,1664.0,-1257.8461538461538,4490.145,0.0,720459.0397058824,3542062.0949999997,225000.0,0.0,-18.0,
110837,-1207.5555555555557,0.0,31053.0,-1243.25,0.0,0.0,739495.5,127867.5,315000.0,0.0,-21.0,
110853,-1413.8461538461538,0.0,9166.0,-1401.1666666666667,9207.0,1.0,270344.7623076923,612117.0,171000.0,0.0,-9.0,
111034,-1635.25,0.0,344.0,-1100.75,,0.0,521927.55,0.0,0.0,0.0,-233.0,
111055,-1282.0,0.0,156.0,-1810.0,,0.0,139027.5,0.0,0.0,0.0,-23.0,
111064,,,,,,0.0,,0.0,,0.0,,
111071,,,,,,0.0,,0.0,,0.0,,
111153,-1265.6818181818182,0.0,31191.0,-1104.3333333333333,22692.015,0.0,747542.2397727272,2929907.655,405000.0,0.0,-9.0,
111160,-1080.5,0.0,7954.0,-970.8,7129.575,0.0,1555617.375,384201.0,85055.355,0.0,-9.0,15750.0
111316,-1398.0,0.0,1121.0,-1546.3333333333333,16371.0,0.0,647136.75,0.0,0.0,0.0,-31.0,
111323,-1158.0,0.0,792.0,-539.0,11973.87,0.0,290317.68,0.0,4500.0,0.0,-23.0,
111378,-1155.8,0.0,1168.0,-1158.0,0.0,0.0,159290.1,92841.48,450450.0,0.0,-15.0,
111440,-958.25,0.0,1024.0,-876.0,0.0,0.0,103477.5,94279.5,0.0,0.0,-71.0,
111448,-880.0,0.0,152.0,-655.4,0.0,0.0,123384.06,26946.0,0.0,0.0,-5.0,0.0
111449,-308.5,51.0,1032.0,,0.0,0.0,191250.0,353520.0,0.0,63.0,-18.0,11357.82
111463,-2034.0,0.0,643.0,-1851.5,,0.0,1565370.0,0.0,,0.0,-1001.0,
111471,-442.2,0.0,1665.0,-132.0,0.0,0.0,308943.0,158148.0,0.0,0.0,-3.0,
111546,-1135.875,0.0,27523.0,-716.4,0.0,1.0,232780.5,379380.42,83739.24,0.0,-31.0,
111590,-917.6,0.0,767.0,-884.0,0.0,0.0,325606.5,457393.5,0.0,0.0,-39.0,
111678,-2099.5,0.0,-1251.0,-1145.5,,0.0,292167.0,87111.0,,0.0,-993.0,0.0
111696,-1522.5,0.0,10380.0,-1281.5,0.0,0.0,57488.4225,0.0,0.0,0.0,-293.0,
111706,-2130.6666666666665,0.0,1025.0,-1943.0,,0.0,540963.0,0.0,0.0,0.0,-709.0,
111716,-395.0,0.0,8760.0,-350.0,,0.0,6930000.0,0.0,0.0,0.0,-329.0,
111742,-1428.25,0.0,30994.0,-980.5,0.0,0.0,949736.25,30388.5,504024.21,0.0,-20.0,37800.0
111796,-511.6666666666667,0.0,1051.0,,,0.0,150000.0,0.0,0.0,0.0,-27.0,
111805,-921.3333333333334,0.0,-52.0,-620.3333333333334,0.0,0.0,222595.5,0.0,0.0,0.0,-50.0,0.0
111822,-1753.642857142857,0.0,1072.0,-1619.7272727272727,0.0,0.0,136703.57142857142,284634.0,0.0,0.0,-20.0,
111873,-1966.0,0.0,1494.0,-1610.0,,0.0,644537.0475,930150.0,0.0,0.0,-26.0,
111914,-519.0,0.0,1305.0,-179.0,,0.0,564538.5,0.0,0.0,0.0,-179.0,
111918,-362.0,0.0,1183.0,-345.0,,0.0,776767.5,539199.0,0.0,0.0,-21.0,
111959,-2008.8333333333333,0.0,-135.0,-1656.4,0.0,0.0,218667.495,0.0,0.0,0.0,-215.0,0.0
112013,-1476.125,0.0,-305.0,-1746.8,10260.0,0.0,268414.25625,1502109.0,4500.0,0.0,-154.0,
112017,-400.0,0.0,720.0,,,0.0,184500.0,182502.0,,0.0,-50.0,10980.0
112091,-1056.75,0.0,-791.0,-866.3333333333334,,0.0,95398.875,0.0,0.0,0.0,-695.0,
112116,-440.25,0.0,688.0,-66.0,12130.2,0.0,274460.625,706054.5,153.945,0.0,-17.0,24750.0
112164,,,,,,0.0,,0.0,,0.0,,
112194,-895.3333333333334,0.0,98.0,-2069.0,0.0,0.0,412500.0,432670.5,270000.0,0.0,-53.0,59532.75
112197,,,,,,0.0,,0.0,,0.0,,
112201,-1450.0,0.0,1423.0,-1235.8,96948.0,0.0,3927399.1875,7187071.5,149800.5,0.0,-19.0,
112232,-1117.4,0.0,7288.0,-1221.3333333333333,,0.0,1013400.0,3976960.5,0.0,0.0,-8.0,842.4
112321,-1456.8333333333333,0.0,725.0,-1521.75,8190.0,0.0,455525.19,1356273.0,47547.0,0.0,-15.0,34826.4
112335,-1214.0,0.0,86.0,-2245.0,0.0,0.0,81039.0,105277.5,0.0,0.0,-29.0,
112424,-1487.8333333333333,0.0,5149.0,-1805.75,6695.1,0.0,558477.6900000001,3110796.585,0.0,0.0,-18.0,
112456,-1167.75,0.0,6237.0,-774.5,,0.0,1285875.0,2832255.0,0.0,0.0,-4.0,
112522,-664.0,0.0,1104.0,-388.0,25155.0,0.0,484085.47500000003,2770993.98,162182.52,0.0,-6.0,
112532,-903.4285714285714,0.0,1426.0,-1069.6666666666667,0.0,0.0,545445.6428571428,1894905.0,220500.0,0.0,-31.0,
112578,-581.6666666666666,0.0,-139.0,-451.3333333333333,0.0,0.0,39742.5,0.0,0.0,0.0,-261.0,0.0
112588,-312.5,0.0,132.0,-20.0,0.0,0.0,184774.5,0.0,0.0,0.0,-6.0,
112623,,,,,,0.0,,0.0,,0.0,,
112639,,,,,,0.0,,0.0,,0.0,,
112722,-742.0,0.0,834.0,-653.0,0.0,0.0,143467.0007142857,578520.0,13500.0,0.0,-11.0,
112783,-895.2857142857143,0.0,61.0,-584.8,0.0,0.0,70236.07071428571,5418.0,0.0,0.0,-9.0,
112803,-1109.0,0.0,27349.0,-620.0,4115.52,3.0,483750.0,360918.0,149631.885,0.0,-17.0,
112958,-751.0,0.0,-203.0,-203.0,0.0,0.0,160830.0,0.0,0.0,0.0,-202.0,
113026,,,,,,0.0,,0.0,,0.0,,
113139,-1341.5384615384614,0.0,865.0,-1004.1666666666666,0.0,0.0,102862.14923076922,294205.5,0.0,0.0,-43.0,
113195,-1523.0,0.0,1.0,-924.0,0.0,0.0,163423.5,0.0,0.0,0.0,-567.0,
113197,-1173.4,0.0,-379.0,-802.75,,0.0,116396.1,0.0,0.0,0.0,-29.0,
113199,-1206.5,0.0,1569.0,-788.5,,0.0,2500312.5,7545163.5,0.0,0.0,-13.0,
113207,-943.0,0.0,-233.0,-969.5,,0.0,480471.75,112252.5,0.0,0.0,-119.0,0.0
113404,-829.0,0.0,-525.0,-498.0,,0.0,592960.5,0.0,,0.0,-492.0,
113428,-1211.5555555555557,0.0,809.0,-753.1428571428571,0.0,0.0,368617.155,1005088.5,0.0,0.0,-21.0,18028.575
113450,-1561.0,0.0,-129.0,-574.0,0.0,0.0,487977.75,0.0,0.0,0.0,-129.0,
113471,-905.0,0.0,1298.0,-1098.0,4701.555,0.0,142135.83000000002,341563.5,0.0,0.0,-3.0,2153.9925
113489,-1412.0,0.0,-1322.0,-1322.0,,0.0,47835.0,0.0,0.0,0.0,-1322.0,
113533,-1089.6,0.0,1677.0,-214.0,0.0,0.0,2723400.0,5071083.075,0.0,0.0,-25.0,109584.0
113563,-1855.6666666666667,0.0,-409.0,-1140.0,,0.0,321744.0,0.0,0.0,0.0,-404.0,
113598,-1680.5555555555557,20.0,1401.0,-845.75,0.0,0.0,551335.5,1849441.5,0.0,211.5,-6.0,
113639,-2002.0,0.0,239.0,-387.0,,0.0,586584.0,0.0,,0.0,-34.0,4015.5
113773,-960.5,0.0,1005.0,-1565.0,,0.0,229500.0,0.0,0.0,0.0,-19.0,
113846,-1833.0,0.0,159.0,-1855.5,,0.0,282826.95,127881.945,,0.0,-9.0,
113855,-2475.0,0.0,-1379.0,-2018.0,,0.0,2115000.0,0.0,0.0,0.0,-1998.0,
113934,-907.0,0.0,505.0,,,0.0,157500.0,117778.5,0.0,0.0,-110.0,6703.335
113974,-1755.9166666666667,0.0,953.0,-1537.7,3613.5,0.0,245198.75249999997,1493739.0,0.0,0.0,-4.0,11254.5
114049,-1576.9333333333334,0.0,995.0,-1437.0,0.0,0.0,147610.5,282600.0,4500.0,0.0,-6.0,
114138,-689.0,0.0,1304.0,-582.0,,0.0,152976.0,0.0,0.0,0.0,-20.0,
114140,,,,,,0.0,,0.0,,0.0,,
114152,-342.3333333333333,0.0,-38.0,-123.0,,0.0,156841.5,22401.0,0.0,0.0,-22.0,
114156,,,,,,0.0,,0.0,,0.0,,
114178,-620.6666666666666,0.0,930.0,-501.6666666666667,4356.225,0.0,122400.0,0.0,0.0,0.0,-97.0,
114216,-1789.0,0.0,5047.0,-1190.25,11610.0,0.0,712904.0175,0.0,0.0,0.0,-90.0,
114233,-663.1666666666666,0.0,1155.0,-244.33333333333334,50256.0,0.0,1221000.0,2041447.5,0.0,0.0,-30.0,15806.25
114285,-1600.0,0.0,241.0,-1078.2857142857142,0.0,0.0,299060.1,0.0,0.0,0.0,-714.0,
114290,-1324.0,0.0,,,,0.0,5400000.0,4728177.0,,0.0,-36.0,
114313,-1219.909090909091,0.0,5517.0,-1124.0,15265.89,0.0,892051.3636363636,6618073.5,38156.895,0.0,-17.0,
114321,-1282.5,0.0,-286.0,-1820.0,0.0,0.0,465205.59,0.0,0.0,0.0,-337.0,0.0
114328,-1171.0,0.0,1284.0,-893.0,0.0,0.0,352909.28571428574,649543.5,0.0,0.0,-11.0,
114332,,,,,,0.0,,0.0,,0.0,,
114357,-1893.5555555555557,0.0,252.0,-1834.4285714285713,9540.0,0.0,109253.58,85050.0,0.0,0.0,-7.0,
114391,-373.0,0.0,1426.0,,,0.0,553500.0,71775.0,,0.0,-19.0,
114424,,,,,,0.0,,0.0,,0.0,,
114495,-1549.2666666666667,0.0,31126.0,-1259.3636363636363,19701.0,0.0,147347.13,891857.34,17649.0,0.0,-5.0,
114592,-495.6,0.0,583.0,,0.0,0.0,527227.2,1459696.5,0.0,0.0,-10.0,29217.375
114659,-1443.642857142857,0.0,1516.0,-1043.0,0.0,0.0,336768.2485714286,1211218.56,56327.94,0.0,-15.0,10228.014
114695,-1571.0,0.0,-208.0,-1117.5,0.0,0.0,241688.07,0.0,0.0,0.0,-204.0,
114713,-162.5,0.0,27522.0,,,0.0,243947.25,362448.0,,0.0,-11.0,
114736,-1310.7142857142858,0.0,9460.0,-864.9,30780.0,0.0,602255.9539285714,3938886.0,0.0,0.0,-17.0,
114762,,,,,,0.0,,0.0,,0.0,,
114799,-1098.6923076923076,0.0,30932.0,-1137.5,40469.625,0.0,368919.6923076923,758079.0,117000.0,0.0,-1.0,23276.352857142858
114800,-298.0,0.0,311.0,-71.0,0.0,0.0,54252.6,76900.5,0.0,0.0,-17.0,
114905,-978.8181818181819,0.0,10110.0,-1072.5714285714287,39582.0,0.0,664265.0454545454,2696134.5,0.0,0.0,-11.0,16485.75
114921,,,,,,0.0,,0.0,,0.0,,
115026,-692.5,0.0,1313.0,-570.0,,0.0,739170.0,1292602.5,0.0,0.0,-9.0,13782.0
115146,,,,,,0.0,,0.0,,0.0,,
115174,-1930.4,0.0,1474.0,-1312.0,0.0,0.0,432463.5,1346379.255,127217.745,0.0,-15.0,
115331,-1320.0,0.0,31063.0,-1894.0,,0.0,165510.0,198400.5,,0.0,-15.0,
115424,-686.3333333333334,0.0,329.0,-249.25,0.0,0.0,193468.5,164520.0,0.0,0.0,-14.0,8032.5
115432,,,,,,0.0,,0.0,,0.0,,
115552,-573.3333333333334,0.0,1416.0,,,0.0,598500.0,1446723.0,0.0,0.0,-12.0,20416.5
115638,-1420.4,0.0,310.0,-1021.6666666666666,,0.0,813926.7,775746.0,0.0,0.0,-19.0,
115653,-1536.6666666666667,0.0,869.0,-1715.5,5085.0,0.0,300252.0,452614.5,0.0,0.0,-63.0,
115753,-1551.8333333333333,0.0,153.0,-1505.0,0.0,0.0,117981.75,36387.0,0.0,0.0,-15.0,
115790,-1317.75,0.0,1038.0,-1086.0,0.0,0.0,213028.74,0.0,0.0,0.0,-19.0,12723.75
115793,-1254.2857142857142,0.0,1067.0,-1752.3333333333333,18904.5,0.0,633728.5714285715,2276005.0949999997,293076.0,0.0,-11.0,
115920,-1599.8181818181818,0.0,1624.0,-1496.125,31351.5,0.0,995809.5,3825526.5,0.0,0.0,-11.0,32727.0
115999,-1377.6666666666667,0.0,31083.0,-1302.2,0.0,0.0,838084.5,1879798.5,0.0,0.0,-14.0,0.0
116067,-609.3333333333334,0.0,444.0,-814.0,0.0,0.0,378523.35000000003,550922.76,0.0,0.0,-36.0,
116074,-875.3636363636364,0.0,30989.0,-871.75,0.0,0.0,410410.2272727273,3645346.5,0.0,0.0,-17.0,10440.630000000001
116085,-1029.4,0.0,27476.0,-1032.8,8749.71,1.0,238238.1,489984.615,234546.885,0.0,-10.0,450.0
116185,-1039.2,0.0,4669.0,-862.7777777777778,0.0,0.0,358951.47,4649160.015000001,135000.0,0.0,-10.0,
116207,,,,,,0.0,,0.0,,0.0,,
116265,-2047.2,0.0,4664.0,-1491.0,17100.0,0.0,571117.95,20038.23,264478.77,0.0,-6.0,
116322,,,,,,0.0,,0.0,,0.0,,
116374,-777.6666666666666,0.0,-336.0,-432.3333333333333,0.0,0.0,121421.59500000002,0.0,0.0,0.0,-261.0,
116391,-1491.0,0.0,1232.0,-961.0,,0.0,1228230.0,2178801.0,,0.0,-42.0,11602.35
116393,-1325.4,0.0,9705.0,-952.0,607.5,0.0,649038.3705,29029.5,0.0,0.0,-26.0,
116401,-1175.2,0.0,1566.0,-1383.3333333333333,0.0,0.0,397120.5,2351227.5,0.0,0.0,-15.0,
116414,-829.25,0.0,12866.0,-666.8333333333334,0.0,0.0,1174782.375,1526008.5,0.0,0.0,-4.0,
116432,-956.1428571428571,0.0,31057.0,-843.3333333333334,,0.0,858782.79,465059.16,29299.5,0.0,-11.0,
116449,-742.0,0.0,-560.0,-560.0,0.0,0.0,21105.0,0.0,0.0,0.0,-554.0,
116513,-1469.5333333333333,0.0,1167.0,-1582.6666666666667,6525.0,0.0,324056.319,941719.5,0.0,0.0,-2.0,
116560,-629.8571428571429,0.0,10332.0,-532.75,12428.775,0.0,346698.64285714284,1343358.0,450000.0,0.0,-17.0,
116616,-1235.0,0.0,24.0,-1020.3333333333334,11018.52,0.0,82537.5,0.0,0.0,0.0,-312.0,0.0
116624,-1809.4,0.0,1780.0,-1416.6666666666667,,0.0,243254.25,882368.64,119506.86,0.0,-10.0,12695.0
116635,-1778.076923076923,0.0,9088.0,-1545.857142857143,8217.0,1.0,1203508.356923077,6164625.69,0.0,0.0,-9.0,
116663,-1397.0,0.0,358.0,-1063.6666666666667,10392.84,0.0,139134.5,506662.515,183.285,0.0,-14.0,
116711,-874.25,0.0,655.0,-1357.0,50791.5,0.0,682444.8,0.0,0.0,0.0,-12.0,
116722,-1141.0,0.0,215.0,-737.0,4884.075,0.0,30419.64,0.0,0.0,0.0,-42.0,
116744,-449.8,0.0,74.0,-333.5,0.0,0.0,125552.7,205245.0,26762.265,0.0,-2.0,
116844,-2784.0,0.0,-959.0,-1364.0,,0.0,468000.0,0.0,0.0,0.0,-112.0,
116876,-2309.0,0.0,-2155.0,-2154.0,,0.0,450000.0,0.0,0.0,0.0,-2152.0,
117006,-1511.75,0.0,-79.0,-1374.375,0.0,0.0,67667.596875,0.0,0.0,0.0,-73.0,
117022,,,,,,0.0,,0.0,,0.0,,
117063,,,,,,0.0,,0.0,,0.0,,
117083,-984.1818181818181,0.0,1223.0,-706.2857142857143,0.0,0.0,454658.66181818186,1720393.74,0.0,0.0,-20.0,
117090,-1350.3333333333333,0.0,1048.0,-972.3333333333334,,0.0,2040000.0,0.0,,0.0,-19.0,0.0
117145,-967.4444444444445,0.0,27431.0,-748.3333333333334,27202.5,1.0,146043.56999999998,412254.0,447218.1,0.0,-11.0,50400.0
117164,-781.4166666666666,0.0,1328.0,-625.0,0.0,0.0,343872.21,1270845.0,0.0,0.0,-11.0,
117208,-287.0,0.0,1062.0,,,0.0,184837.5,314356.5,0.0,0.0,-32.0,8599.5
117294,-1254.9166666666667,0.0,31191.0,-1279.0,23058.09,0.0,348840.0,740353.5,45553.59,0.0,-13.0,
117457,-1219.8333333333333,0.0,1728.0,-970.9230769230769,0.0,0.0,447923.75,2605655.4299999997,0.0,0.0,-20.0,11392.65
117458,-725.0,0.0,378.0,-606.75,22.5,0.0,229914.81,326745.0,0.0,0.0,-17.0,
117465,,,,,,0.0,,0.0,,0.0,,
117513,-1596.5714285714287,0.0,604.0,-1216.0,0.0,0.0,366288.4285714286,1207170.0,0.0,0.0,-26.0,
117571,-936.1666666666666,0.0,964.0,-438.5,16605.0,0.0,534941.25,393750.0,0.0,0.0,-4.0,
117615,-1623.7,0.0,31134.0,-1535.75,7155.0,0.0,90477.4365,0.0,297000.0,0.0,-34.0,
117765,-663.5,0.0,383.0,-358.75,13259.07,0.0,125047.59000000001,209628.0,0.0,0.0,-22.0,
117766,-2084.4,0.0,12823.0,-844.0,14638.5,0.0,579849.3,27513.0,0.0,0.0,-12.0,
117827,-1239.142857142857,0.0,1757.0,-680.75,17761.5,0.0,1159329.857142857,3487500.0,0.0,0.0,-35.0,
117832,-1938.2666666666667,0.0,4396.0,-1724.2727272727273,0.0,0.0,402393.3,648234.0,0.0,0.0,-11.0,
117907,-952.75,0.0,1272.0,-868.5,19080.0,0.0,430830.2025,0.0,0.0,0.0,-25.0,
117940,-1415.0,0.0,99.0,-2341.0,0.0,0.0,499629.195,311580.0,0.0,0.0,-6.0,
118004,-1021.5555555555555,0.0,9982.0,-1001.6,29583.0,0.0,412472.865,278977.455,0.0,0.0,-3.0,
118037,-1620.0,0.0,10663.0,-1623.0,0.0,0.0,184120.52785714288,0.0,229500.0,0.0,-24.0,
118122,-659.5,0.0,9790.0,-1099.0,0.0,1.0,1012500.0,193446.0,0.0,0.0,-41.0,
118444,-1051.75,0.0,31165.0,-849.0,,0.0,268228.125,441499.5,0.0,0.0,-6.0,
118453,-162.0,0.0,203.0,,0.0,0.0,38027.925,27328.5,0.0,0.0,-37.0,
118647,-962.6666666666666,0.0,1456.0,-332.0,,0.0,270000.0,221598.0,0.0,0.0,-49.0,
118776,-291.0,0.0,645.0,,,0.0,157493.25,0.0,0.0,0.0,-13.0,11362.5
118793,-1129.421052631579,0.0,31158.0,-1065.4615384615386,17517.6,0.0,169731.44289473686,619810.6950000001,392.805,0.0,-24.0,
118826,,,,,,0.0,,0.0,,0.0,,
118831,-692.0,0.0,1231.0,,,0.0,614250.0,741694.5,0.0,0.0,-38.0,
118847,-2599.0,0.0,-2225.0,-2366.3333333333335,,0.0,58506.0,0.0,0.0,0.0,-843.0,0.0
118923,-678.0,0.0,556.0,-349.6666666666667,4642.74,1.0,99396.063,286996.815,0.0,0.0,-5.0,
118954,-903.0,0.0,1259.0,-839.0,,0.0,983182.5,2518798.5,0.0,0.0,-57.0,
119036,-1046.8,0.0,1159.0,-574.3333333333334,0.0,0.0,179818.2,-76.005,76.005,0.0,-194.0,
119271,-1514.888888888889,0.0,2196.0,-1097.909090909091,11016.0,0.0,267353.59,1406223.0,165260.34,0.0,-16.0,
119290,-1311.5,0.0,30928.0,-660.6666666666666,5838.705,0.0,635502.0,75877.29000000001,0.0,0.0,-2.0,2417.895
119322,-1380.0,0.0,888.0,-894.25,,0.0,789666.3,1455048.0,0.0,0.0,-26.0,
119488,,,,,,0.0,,0.0,,0.0,,
119498,-1530.5,0.0,-95.0,-1408.0,,0.0,298687.5,0.0,,0.0,-1179.0,
119728,-977.875,0.0,1344.0,-1193.5,,0.0,142113.504375,130869.0,0.0,0.0,-13.0,2706.0
119801,-544.5,0.0,326.0,-412.25,0.0,0.0,122228.94375,253530.45,0.0,0.0,-8.0,6936.0
119830,-1177.1666666666667,0.0,6751.0,-1416.3333333333333,,0.0,7193775.0,33375474.0,0.0,0.0,-11.0,
119859,-762.0,0.0,1064.0,,,0.0,1132479.0,783279.0,0.0,0.0,-6.0,
119878,,,,,,0.0,,0.0,,0.0,,
119891,-1211.25,0.0,-18.0,-735.6666666666666,,0.0,437590.125,110601.0,0.0,0.0,-24.0,42504.75
119909,-2793.5,0.0,-2471.0,-2587.0,,0.0,130520.25,0.0,0.0,0.0,-1442.0,
119950,-1780.4285714285713,0.0,1343.0,-1688.4,0.0,0.0,921475.9285714285,3146854.5,0.0,0.0,-17.0,5022.375
119983,,,,,,0.0,,0.0,,0.0,,
120023,-261.0,0.0,288.0,,0.0,0.0,176760.0,107469.0,0.0,0.0,-14.0,9819.99
120026,-926.5,0.0,-324.0,-738.0,0.0,0.0,33907.5,0.0,0.0,0.0,-324.0,
120092,-1866.1538461538462,0.0,31120.0,-1418.111111111111,14935.185,0.0,310781.42307692306,510904.035,163786.5,0.0,-11.0,
120103,-1291.8823529411766,0.0,-140.0,-1191.857142857143,13446.18,0.0,289706.90294117643,123786.0,283500.0,0.0,-23.0,11366.357142857143
120140,-1010.6,0.0,1381.0,-701.0,16843.5,0.0,556200.0,760234.5,0.0,0.0,-49.0,
120231,-1573.5,0.0,-371.0,-1458.0,,0.0,29355.75,0.0,0.0,0.0,-286.0,
120234,-893.0,0.0,141.0,,,0.0,778500.0,257764.5,0.0,0.0,-38.0,
120237,-2088.1666666666665,0.0,1207.0,-1492.8,3280.5,0.0,819832.5,215761.5,0.0,0.0,-16.0,
120247,-1554.0,0.0,-440.0,-961.0,,0.0,222750.0,0.0,,0.0,-958.0,
120252,-1065.8333333333333,0.0,1068.0,-1033.6666666666667,0.0,0.0,244068.78,4815.0,0.0,0.0,-14.0,
120295,-639.8,0.0,12723.0,-393.0,,0.0,385200.0,1432602.0,0.0,0.0,-11.0,
120296,-1277.6,0.0,180.0,-981.3333333333334,0.0,0.0,575587.764,0.0,0.0,0.0,-7.0,
120493,-1972.111111111111,0.0,31087.0,-1697.7777777777778,0.0,0.0,55708.45,0.0,0.0,0.0,-579.0,0.0
120559,-501.57142857142856,0.0,1724.0,-561.5,0.0,0.0,118266.17785714286,105759.0,0.0,0.0,-16.0,
120590,-634.2,0.0,27331.0,-657.5,0.0,0.0,302524.2,1122322.77,43042.23,0.0,-4.0,31500.0
120600,-2500.5,0.0,4563.0,-1336.25,10359.0,0.0,579610.125,0.0,0.0,0.0,-106.0,0.0
120623,,,,,,0.0,,0.0,,0.0,,
120633,-1027.2857142857142,0.0,1556.0,-665.2,,0.0,718521.4285714285,1763244.0,0.0,0.0,-20.0,
120637,-1421.0,0.0,-397.0,-1312.8,0.0,0.0,102870.342,0.0,0.0,0.0,-388.0,
120692,-169.0,0.0,1658.0,,,0.0,1350000.0,1237500.0,0.0,0.0,-6.0,
120718,,,,,,0.0,,0.0,,0.0,,
120724,-593.5,0.0,993.0,-372.3333333333333,0.0,0.0,303259.91625,839380.5,0.0,0.0,-12.0,34650.0
120739,-1207.6666666666667,0.0,193.0,-1300.5,7944.255,0.0,163706.07,187870.5,0.0,0.0,-36.0,
120772,-1954.0,0.0,30934.0,-2182.6666666666665,0.0,0.0,48476.25,14265.0,0.0,0.0,-16.0,1616.43375
120800,-1212.923076923077,0.0,1477.0,-969.6666666666666,0.0,0.0,522678.015,2167455.69,720000.0,0.0,-3.0,
120817,-1007.6153846153846,0.0,30949.0,-842.625,,0.0,138764.92153846152,777735.0,0.0,0.0,-9.0,6957.0
120917,-1118.25,0.0,1690.0,-2432.0,,0.0,2522685.375,7337874.465,39196.035,0.0,-10.0,
121027,-482.8,0.0,1450.0,-416.0,10350.0,0.0,143477.40600000002,344103.975,6.525,0.0,-31.0,
121075,-540.0,0.0,1281.0,,,0.0,31500.0,35586.0,,0.0,-35.0,
121093,-605.25,0.0,1730.0,-881.5,,0.0,155950.65,280702.575,43999.425,0.0,-20.0,18866.25
121275,-1066.6666666666667,0.0,790.0,-426.0,60912.0,0.0,267660.0,419521.5,0.0,0.0,-16.0,
121282,,,,,,0.0,,0.0,,0.0,,
121368,-1324.6666666666667,0.0,-19.0,,67964.535,0.0,96241.5,74358.0,4500.0,0.0,-12.0,
121376,-920.5714285714286,0.0,1689.0,-490.75,0.0,0.0,326251.28571428574,1131655.5,0.0,0.0,-21.0,
121485,,,,,,0.0,,0.0,,0.0,,
121498,-852.0,0.0,1042.0,-735.75,0.0,0.0,1346133.594375,3207154.95,0.0,0.0,-21.0,
121506,-931.1666666666666,0.0,824.0,-577.0,,0.0,733410.0,1929514.5,0.0,0.0,-4.0,
121767,-729.0,0.0,1097.0,-150.0,,0.0,1956330.0,0.0,,0.0,-149.0,
121815,-1358.8181818181818,0.0,31046.0,-1207.375,0.0,0.0,115753.12772727273,121603.5,0.0,0.0,-10.0,
121867,-1551.5454545454545,0.0,4843.0,-1702.4,30890.295,0.0,1093017.2727272727,4039339.5,5110.605,0.0,-19.0,
121868,-1387.6666666666667,0.0,-510.0,-1375.75,2924172.0,0.0,1486725.0,349600.5,100396.8,0.0,-6.0,76500.0
121892,-1423.5,0.0,-219.0,-1516.0,0.0,0.0,136109.16,0.0,0.0,0.0,-145.0,0.0
