SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
101278,0,Cash loans,F,N,N,0,135000,582804,24822,463500,Unaccompanied,Working,Higher education,Married,House / apartment,0.02461,-19504,-3416,-4895,-3032,,1,1,0,1,0,1,Managers,2,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.1351,0.1153,0.9682,0.5648,0.0367,0,0.2759,0.1667,,0.0973,,0.1387,,0.1709,0.1376,0.1196,0.9682,0.5818,0.037,0,0.2759,0.1667,,0.0995,,0.1445,,0.1809,0.1364,0.1153,0.9682,0.5706,0.0369,0,0.2759,0.1667,,0.099,,0.1412,,0.1745,,block of flats,0.1663,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101375,0,Cash loans,F,N,N,0,202500,854901,30838.5,738000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.010006,-15532,-4039,-4923,-3979,,1,1,0,1,1,0,Core staff,2,2,1,THURSDAY,12,0,0,0,0,0,0,School,0.1103,0.0648,0.9916,0.8844,0.132,0.08,0.0345,0.3333,0.375,0.0461,0.0883,0.0924,0.0077,0.0114,0.1124,0.0672,0.9916,0.8889,0.1332,0.0806,0.0345,0.3333,0.375,0.0471,0.0964,0.0962,0.0078,0.012,0.1114,0.0648,0.9916,0.8859,0.1329,0.08,0.0345,0.3333,0.375,0.0469,0.0898,0.094,0.0078,0.0116,reg oper account,block of flats,0.0981,Panel,No,0,0,0,0,-413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101390,0,Cash loans,F,N,N,0,67500,1084383,39078,823500,Unaccompanied,Working,Higher education,Married,House / apartment,0.002134,-18131,-199,-4906,-809,,1,1,0,1,0,0,Core staff,2,3,3,TUESDAY,13,0,0,0,0,1,1,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101391,0,Cash loans,F,N,N,0,135000,455040,12132,360000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.019689,-12255,-270,-1133,-3536,,1,1,0,1,1,0,,2,2,2,WEDNESDAY,14,0,0,0,0,0,0,Police,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-2410,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101396,0,Cash loans,M,Y,N,0,225000,971280,51745.5,900000,Unaccompanied,Working,Higher education,Married,House / apartment,0.006671,-19768,-3198,-5393,-2524,16,1,1,1,1,0,0,,2,2,2,SATURDAY,12,0,0,0,0,1,1,Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101405,0,Cash loans,F,N,N,0,270000,285723,22239,238500,Unaccompanied,Working,Higher education,Married,With parents,0.016612,-11686,-2753,-2432,-3437,,1,1,0,1,0,0,Accountants,2,2,2,MONDAY,18,0,0,0,1,1,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,0,-2216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101458,1,Cash loans,M,N,N,0,202500,479637,38025,396000,Unaccompanied,Working,Higher education,Married,House / apartment,0.003122,-9006,-1404,-2946,-1681,,1,1,0,1,0,0,,2,3,3,THURSDAY,17,1,1,0,1,1,0,Security Ministries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
101483,0,Cash loans,F,N,N,0,157500,640080,20227.5,450000,"Spouse, partner",Working,Higher education,Married,House / apartment,0.01885,-16660,-1831,-1765,-155,,1,1,0,1,1,0,,2,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,0.066,0.0805,0.9737,0.6396,,,0.1379,0.1667,,,,0.0512,0.0116,0.0915,0.0672,0.0836,0.9737,0.6537,,,0.1379,0.1667,,,,0.0533,0.0117,0.0968,0.0666,0.0805,0.9737,0.6444,,,0.1379,0.1667,,,,0.0521,0.0116,0.0934,,block of flats,0.0651,"Stone, brick",No,3,1,3,0,-3123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101524,0,Cash loans,F,N,N,0,202500,685012.5,29151,553500,Unaccompanied,State servant,Higher education,Married,House / apartment,0.018029,-17140,-4325,-238,-688,,1,1,0,1,0,0,,2,3,3,FRIDAY,8,0,0,0,0,0,0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-570,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
101540,0,Revolving loans,F,N,N,0,135000,247500,12375,247500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.005313,-10902,-2134,-614,-113,,1,1,0,1,0,1,Core staff,2,2,2,WEDNESDAY,15,0,0,0,0,0,0,Security Ministries,0.0918,0.0753,0.996,,,0.12,0.1034,0.25,,0.0183,,0.0998,,0.0059,0.0935,0.0781,0.996,,,0.1208,0.1034,0.25,,0.0187,,0.104,,0.0063,0.0926,0.0753,0.996,,,0.12,0.1034,0.25,,0.0186,,0.1016,,0.0061,,block of flats,0.0944,Panel,No,1,1,1,1,-740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101546,0,Cash loans,F,N,N,0,157500,1125000,29808,1125000,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-14185,-815,-2218,-4285,,1,1,0,1,0,0,Core staff,2,2,2,SATURDAY,13,0,0,0,0,0,0,School,0.1928,0.0093,0.9826,0.762,0.004,0,0.4828,0.1667,0.2083,0.1934,0.1572,0.192,0,0.0546,0.1964,0.0096,0.9826,0.7713,0.0041,0,0.4828,0.1667,0.2083,0.1978,0.1717,0.2001,0,0.0578,0.1947,0.0093,0.9826,0.7652,0.004,0,0.4828,0.1667,0.2083,0.1968,0.1599,0.1955,0,0.0557,reg oper account,block of flats,0.1651,"Stone, brick",No,0,0,0,0,-1522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
101619,0,Revolving loans,M,Y,N,0,283500,675000,33750,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-14959,-6585,-8781,-4613,3,1,1,0,1,0,0,High skill tech staff,2,1,1,WEDNESDAY,13,0,0,0,0,0,0,Bank,0.2718,0.1825,0.9776,0.694,0,0.2932,0.2528,0.3333,0.375,0,0.2216,0.2569,0,0,0.1513,0.0971,0.9782,0.7125,0,0.1611,0.1379,0.3333,0.375,0,0.1322,0.1452,0,0,0.2238,0.14,0.9781,0.7048,0,0.24,0.2069,0.3333,0.375,0,0.1838,0.2117,0,0,reg oper account,block of flats,0.1636,Panel,No,0,0,0,0,-2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101661,0,Cash loans,F,N,N,0,76500,625536,27553.5,540000,Unaccompanied,State servant,Higher education,Married,Municipal apartment,0.01885,-14090,-813,-5554,-6079,,1,1,1,1,1,0,Core staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-1318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101702,0,Cash loans,F,N,N,0,225000,1288350,37800,1125000,Unaccompanied,Working,Higher education,Married,House / apartment,0.020713,-18088,-2027,-7743,-1638,,1,1,0,1,0,0,Sales staff,2,3,3,THURSDAY,10,0,0,0,0,0,0,Self-employed,0.0165,0.0511,0.9896,0.8572,0.0127,0,0.069,0.0417,0.0833,0,0.0134,0.0135,0,0,0.0168,0.053,0.9896,0.8628,0.0128,0,0.069,0.0417,0.0833,0,0.0147,0.0141,0,0,0.0167,0.0511,0.9896,0.8591,0.0128,0,0.069,0.0417,0.0833,0,0.0137,0.0138,0,0,reg oper account,block of flats,0.0176,Panel,No,1,1,1,1,-151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101709,0,Cash loans,M,Y,N,0,144000,753840,29340,540000,Unaccompanied,State servant,Higher education,Married,Office apartment,0.035792,-14639,-2547,-411,-4718,21,1,1,0,1,0,0,,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
101843,0,Cash loans,F,N,N,0,234135,1288350,35428.5,1125000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-12593,-2338,-1967,-4451,,1,1,1,1,0,0,Managers,2,1,1,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 1,0.1835,0.0634,0.9791,,,0.08,0.069,0.3958,,0.1326,,0.1126,,0.0006,0.187,0.0654,0.9791,,,0.0806,0.069,0.3333,,0.1211,,0.1172,,0.0003,0.1853,0.0634,0.9791,,,0.08,0.069,0.3958,,0.1349,,0.1146,,0.0006,,block of flats,0.0886,Panel,No,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101865,0,Cash loans,M,Y,N,0,247500,1800000,49500,1800000,Family,State servant,Higher education,Married,With parents,0.04622,-21294,-9568,-6506,-4847,0,1,1,1,1,1,0,Managers,2,1,1,THURSDAY,9,0,0,0,0,1,1,Business Entity Type 2,0.0825,0.0761,0.9816,0.7484,0,0.08,0.0345,0.4583,0.5,0.0244,0.0672,0.0684,0.1158,0.1329,0.084,0.079,0.9816,0.7583,0,0.0806,0.0345,0.4583,0.5,0.0249,0.0735,0.0713,0.1167,0.1407,0.0833,0.0761,0.9816,0.7518,0,0.08,0.0345,0.4583,0.5,0.0248,0.0684,0.0697,0.1165,0.1357,org spec account,block of flats,0.0827,Block,No,2,0,2,0,-2926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
101888,0,Cash loans,M,Y,N,0,153000,573628.5,24435,463500,Unaccompanied,Working,Higher education,Married,Municipal apartment,0.04622,-22738,-6724,-8828,-4126,10,1,1,0,1,0,0,Security staff,2,1,1,FRIDAY,12,0,0,0,0,0,0,Cleaning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101939,0,Cash loans,F,N,N,0,270000,810000,32251.5,810000,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-18915,-7691,-1505,-2421,,1,1,1,1,1,0,,2,2,1,SUNDAY,15,0,0,0,0,0,0,Medicine,0.1485,0.1511,0.9975,0.966,0.1401,0.2,0.1724,0.3333,0.375,0.0619,0.121,0.2112,0,0,0.1513,0.1568,0.9975,0.9673,0.1414,0.2014,0.1724,0.3333,0.375,0.0633,0.1322,0.22,0,0,0.1499,0.1511,0.9975,0.9665,0.141,0.2,0.1724,0.3333,0.375,0.063,0.1231,0.215,0,0,reg oper account,block of flats,0.248,"Stone, brick",No,0,0,0,0,-818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101945,0,Cash loans,M,Y,N,0,90000,1078200,34911,900000,Unaccompanied,Commercial associate,Higher education,Married,Municipal apartment,0.018029,-18079,-135,-6903,-1631,16,1,1,0,1,0,0,Sales staff,2,3,2,THURSDAY,12,0,0,0,0,0,0,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102071,0,Cash loans,F,N,N,0,270000,1236816,35577,1080000,Family,Commercial associate,Higher education,Married,House / apartment,0.016612,-14534,-600,-989,-2542,,1,1,0,1,0,0,,2,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.2794,0.4116,0.9985,0.9796,0.4745,0.32,0.1379,0.6667,0.7083,0.0663,0.2278,0.3298,0.0193,0.0087,0.2847,0.4272,0.9985,0.9804,0.4788,0.3222,0.1379,0.6667,0.7083,0.0678,0.2489,0.3436,0.0195,0.0092,0.2821,0.4116,0.9985,0.9799,0.4775,0.32,0.1379,0.6667,0.7083,0.0674,0.2317,0.3358,0.0194,0.0089,reg oper account,block of flats,0.3766,Mixed,No,0,0,0,0,-1655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
102209,0,Revolving loans,F,N,N,0,81000,270000,13500,270000,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-18270,-7058,-4545,-1764,,1,1,1,1,1,0,Core staff,2,2,2,THURSDAY,14,0,0,0,1,1,0,School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102219,0,Cash loans,F,Y,N,0,135000,59256,4311,45000,Unaccompanied,Working,Higher education,Married,Rented apartment,0.0228,-12916,-454,-1403,-2355,7,1,1,0,1,0,0,Sales staff,2,2,2,TUESDAY,14,0,0,0,0,0,0,Trade: type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,-307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
102229,0,Cash loans,M,N,N,0,135000,509400,37197,450000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.003069,-18977,-6393,-1371,-2529,,1,1,0,1,0,0,,2,3,3,FRIDAY,11,0,0,0,0,0,0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
102240,0,Cash loans,M,N,N,0,180000,679500,36333,679500,Unaccompanied,Working,Higher education,Married,Rented apartment,0.010556,-10712,-921,-588,-3395,,1,1,1,1,1,0,Managers,2,3,3,THURSDAY,11,0,0,0,1,1,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102260,0,Cash loans,M,N,N,0,225000,254700,16582.5,225000,Family,Working,Higher education,Married,House / apartment,0.018634,-11700,-383,-3232,-3855,,1,1,1,1,0,0,High skill tech staff,2,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,0.0082,,0.9722,,,,0.069,0.0417,,,,,,,0.0084,,0.9722,,,,0.069,0.0417,,,,,,,0.0083,,0.9722,,,,0.069,0.0417,,,,,,,,block of flats,0.0069,"Stone, brick",No,0,0,0,0,-1485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102263,0,Cash loans,F,N,N,0,157500,592560,35937,450000,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-10118,-308,-4192,-1562,,1,1,1,1,1,0,Sales staff,2,2,2,TUESDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.0722,,0.9791,,,0,0.1379,0.1667,,0.0604,,0.0415,,0.0642,0.0735,,0.9791,,,0,0.1379,0.1667,,0.0617,,0.0433,,0.068,0.0729,,0.9791,,,0,0.1379,0.1667,,0.0614,,0.0423,,0.0656,,block of flats,0.0525,"Stone, brick",No,5,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102282,0,Cash loans,M,N,N,0,108000,284400,16456.5,225000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018029,-21001,-7645,-4438,-4443,,1,1,0,1,0,0,Managers,2,3,3,TUESDAY,7,0,0,0,0,0,0,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102330,0,Cash loans,F,N,N,0,67500,508495.5,21672,454500,Unaccompanied,Working,Higher education,Married,Co-op apartment,0.009549,-15395,-6362,-1813,-1813,,1,1,0,1,0,0,Sales staff,2,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,0,0,0,-1653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
102350,0,Revolving loans,M,Y,N,0,247500,427500,21375,427500,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-12112,-2516,-867,-4111,8,1,1,0,1,0,0,,2,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.0948,,0.9786,,,0,0.2069,0.1667,,0.068,,0.0854,,0.0022,0.0966,,0.9786,,,0,0.2069,0.1667,,0.0696,,0.089,,0.0023,0.0958,,0.9786,,,0,0.2069,0.1667,,0.0692,,0.087,,0.0022,,block of flats,0.0677,Block,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
102351,0,Cash loans,M,N,N,0,297000,229500,22828.5,229500,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.028663,-12054,-1598,-6140,-4574,,1,1,0,1,0,0,Managers,2,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.2598,0.1653,0.9836,,,0.28,0.2414,0.3333,,0,,0.2947,,0.0013,0.2647,0.1716,0.9836,,,0.282,0.2414,0.3333,,0,,0.307,,0.0013,0.2623,0.1653,0.9836,,,0.28,0.2414,0.3333,,0,,0.2999,,0.0013,,block of flats,0.3265,Panel,No,0,0,0,0,-1697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
102358,0,Cash loans,F,N,N,0,171000,679500,19867.5,679500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003818,-15267,-1924,-2402,-414,,1,1,0,1,1,0,Sales staff,2,2,2,MONDAY,15,0,0,0,0,1,1,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,1,-2144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
102412,0,Cash loans,F,N,N,0,135000,675000,45423,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-16545,-8210,-291,-81,,1,1,1,1,0,0,High skill tech staff,2,2,2,TUESDAY,13,0,0,0,0,1,1,Police,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-2934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102490,0,Cash loans,F,Y,N,0,296100,1350000,55845,1350000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003069,-15474,-1324,-93,-4813,8,1,1,0,1,0,0,Managers,2,3,3,FRIDAY,13,0,1,1,0,1,1,Business Entity Type 3,0.0825,0.0778,0.9791,,,0,0.1379,0.1667,,0.0331,,0.0479,,0,0.084,0.0807,0.9791,,,0,0.1379,0.1667,,0.0339,,0.0499,,0,0.0833,0.0778,0.9791,,,0,0.1379,0.1667,,0.0337,,0.0488,,0,,block of flats,0.0552,Panel,No,0,0,0,0,-945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102553,0,Cash loans,F,Y,N,0,112500,128092.5,9706.5,103500,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-14896,-6526,-3938,-3378,3,1,1,0,1,0,0,Managers,2,2,2,TUESDAY,15,0,0,0,0,0,0,Trade: type 3,0.0789,0.0583,0.9727,0.626,0.0084,0,0.1379,0.1667,0.2083,0.0153,0.0609,0.0594,0.0154,0.0242,0.0798,0.0406,0.9727,0.6406,0.0084,0,0.1379,0.1667,0.2083,0.015,0.0634,0.0578,0,0,0.0796,0.0583,0.9727,0.631,0.0084,0,0.1379,0.1667,0.2083,0.0156,0.062,0.0605,0.0155,0.0247,reg oper account,block of flats,0.0498,Block,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102587,0,Cash loans,M,Y,N,0,270000,1468719,42943.5,1282500,Unaccompanied,State servant,Higher education,Married,Office apartment,0.072508,-12439,-1098,-510,-4215,6,1,1,1,1,0,0,Managers,2,1,1,WEDNESDAY,13,0,0,0,0,0,0,Police,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
102654,0,Cash loans,M,Y,N,0,180000,1823242.5,63504,1665000,Unaccompanied,Working,Higher education,Married,House / apartment,0.0228,-20680,-728,-7915,-4218,3,1,1,0,1,1,1,Managers,2,2,2,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102686,0,Cash loans,M,N,N,0,162000,1129500,33156,1129500,Family,Working,Higher education,Married,House / apartment,0.026392,-15971,-8069,-8942,-4002,,1,1,0,1,1,0,Managers,2,2,2,MONDAY,17,0,0,0,0,0,0,Business Entity Type 1,0.1052,,0.9871,,,0,0.1034,0.375,,,,0.112,,0.082,0.1071,,0.9871,,,0,0.1034,0.375,,,,0.1167,,0.0868,0.1062,,0.9871,,,0,0.1034,0.375,,,,0.114,,0.0837,,block of flats,0.1059,"Stone, brick",No,0,0,0,0,-1242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
102739,0,Cash loans,F,Y,N,0,180000,203760,11826,180000,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.008474,-13575,-3735,-933,-1492,21,1,1,0,1,0,1,,2,2,2,THURSDAY,9,0,0,0,0,0,0,Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
102765,0,Cash loans,F,Y,N,0,157500,1800000,47614.5,1800000,Family,Working,Higher education,Married,House / apartment,0.0228,-16376,-1680,-650,-4457,3,1,1,0,1,1,0,High skill tech staff,2,2,2,FRIDAY,14,0,0,0,0,0,0,Mobile,0.3577,0.2748,0.9886,0.8436,0.2402,0.4,0.3448,0.3333,0.375,0.1984,0.2782,0.3805,0.0618,0.1258,0.3645,0.2852,0.9886,0.8497,0.2424,0.4028,0.3448,0.3333,0.375,0.2029,0.3039,0.3964,0.0623,0.1332,0.3612,0.2748,0.9886,0.8457,0.2418,0.4,0.3448,0.3333,0.375,0.2018,0.283,0.3873,0.0621,0.1284,reg oper account,block of flats,0.458,Panel,No,0,0,0,0,-3250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
